customer_id,age,gender,income,region,purchase_amount,calculated_clv,clv_tier
7139,68,Other,95303.59,"Region IX",3057.47,36689.64,Platinum
6720,73,Female,29477.55,"Region IV-A",4889.92,36674.40,Platinum
3837,48,Female,54199.61,"Region III",4188.93,36653.14,Platinum
3470,71,Male,88045.86,"Region V",3053.32,36639.84,Platinum
4113,48,Male,63913.58,"Region IV-A",4186.75,36634.06,Platinum
507,72,Male,48115.25,"Region V",4884.29,36632.18,Platinum
6492,62,Female,72519.59,"Region IV-A",3051.57,36618.84,Platinum
2106,64,Male,46942.32,"Region VIII",4881.38,36610.35,Platinum
2612,51,Female,73944.31,"Region I",3050.24,36602.88,Platinum
3236,76,Female,46236.58,"Region VIII",4878.68,36590.10,Platinum
3918,77,Male,87224.51,"Region XII",3048.67,36584.04,Platinum
2563,70,Male,23105.00,"Region III",4876.86,36576.45,Platinum
7861,51,Female,18802.97,"Region XII",4876.58,36574.35,Platinum
6964,55,Female,45646.04,NCR,4875.31,36564.83,Platinum
5440,68,Female,49988.95,"Region V",4874.55,36559.13,Platinum
3041,68,Female,81227.20,"Region VII",3045.13,36541.56,Platinum
5705,71,Other,46993.50,"Region VIII",4871.79,36538.43,Platinum
9202,55,Female,40939.21,"Region IV-B",4871.79,36538.43,Platinum
4849,55,Female,35853.02,"Region VII",4870.22,36526.65,Platinum
4967,75,Male,35721.70,"Region IV-B",4870.17,36526.28,Platinum
2766,68,Female,31205.37,"Region I",4868.99,36517.43,Platinum
2880,62,Other,36158.09,"Region IV-B",4868.76,36515.70,Platinum
7137,73,Other,74860.82,"Region VII",3042.94,36515.28,Platinum
4418,74,Other,44451.54,"Region V",4865.78,36493.35,Platinum
5023,50,Other,18056.76,"Region III",4861.38,36460.35,Platinum
5883,66,Male,61065.24,"Region III",3037.71,36452.52,Platinum
5138,78,Male,64218.87,CAR,3037.51,36450.12,Platinum
683,73,Male,39136.11,"Region VII",4859.72,36447.90,Platinum
4654,57,Female,37203.94,"Region I",4859.71,36447.83,Platinum
5781,60,Other,30383.33,"Region VII",4858.69,36440.18,Platinum
9252,50,Other,78324.17,"Region XI",3036.64,36439.68,Platinum
9361,67,Other,44399.40,NCR,4858.41,36438.08,Platinum
4085,62,Female,86593.44,NCR,3036.42,36437.04,Platinum
533,51,Female,74219.19,"Region I",3035.48,36425.76,Platinum
3571,76,Female,72264.00,"Region XIII",3034.92,36419.04,Platinum
1744,65,Female,38561.23,BARMM,4854.68,36410.10,Platinum
1715,70,Female,22677.38,"Region IX",4854.28,36407.10,Platinum
8976,50,Other,37371.60,"Region VII",4854.11,36405.83,Platinum
1356,57,Other,32442.14,"Region X",4851.36,36385.20,Platinum
4282,65,Other,42873.73,"Region VIII",4848.05,36360.38,Platinum
5659,74,Other,80296.27,"Region XI",3029.60,36355.20,Platinum
9184,59,Other,65136.37,"Region XII",3029.13,36349.56,Platinum
1855,55,Female,36065.86,"Region I",4845.84,36343.80,Platinum
4517,60,Other,48662.30,NCR,4843.54,36326.55,Platinum
6032,51,Other,14251.89,NCR,4843.23,36324.23,Platinum
8835,69,Other,17153.82,"Region VIII",4841.60,36312.00,Platinum
1986,51,Female,23527.97,"Region IX",4841.24,36309.30,Platinum
3746,50,Other,27961.51,"Region X",4839.26,36294.45,Platinum
5389,76,Female,86543.36,"Region VIII",3024.49,36293.88,Platinum
3735,56,Male,13196.45,"Region VIII",4838.34,36287.55,Platinum
3292,73,Other,43647.68,"Region V",4836.70,36275.25,Platinum
3606,51,Female,68934.62,"Region XIII",3022.36,36268.32,Platinum
7750,66,Other,10855.75,BARMM,4835.69,36267.68,Platinum
9453,67,Other,34991.59,"Region I",4833.27,36249.53,Platinum
9962,50,Female,63447.38,CAR,3018.92,36227.04,Platinum
5713,45,Female,52022.94,"Region VIII",4139.39,36219.66,Platinum
8593,76,Male,96375.60,"Region III",3017.56,36210.72,Platinum
4500,50,Female,41792.48,NCR,4827.00,36202.50,Platinum
4869,75,Male,36129.62,"Region XI",4826.98,36202.35,Platinum
7508,51,Female,69489.58,"Region XIII",3016.28,36195.36,Platinum
3135,50,Female,22985.86,CAR,4825.32,36189.90,Platinum
5523,62,Male,45621.88,NCR,4825.15,36188.63,Platinum
5360,57,Female,18311.95,"Region III",4822.55,36169.13,Platinum
1425,61,Female,30766.76,"Region X",4821.46,36160.95,Platinum
9739,72,Female,64828.45,CAR,3013.04,36156.48,Platinum
6368,74,Female,76152.20,"Region I",3012.48,36149.76,Platinum
5283,67,Female,34853.44,"Region X",4819.01,36142.58,Platinum
6602,64,Other,37821.26,"Region IV-B",4818.09,36135.68,Platinum
1523,61,Male,90728.71,"Region XII",3010.59,36127.08,Platinum
744,70,Male,27519.16,"Region VI",4815.82,36118.65,Platinum
2095,72,Male,64823.08,"Region XII",3008.67,36104.04,Platinum
7886,57,Other,27653.24,"Region VI",4813.79,36103.43,Platinum
258,73,Other,93939.57,"Region XII",3008.08,36096.96,Platinum
6900,67,Male,15808.61,NCR,4812.62,36094.65,Platinum
1654,54,Other,66834.73,CAR,3007.10,36085.20,Platinum
1954,57,Other,82573.09,"Region II",3006.31,36075.72,Platinum
6104,77,Other,32685.30,"Region X",4808.61,36064.58,Platinum
2262,73,Other,43546.74,"Region V",4807.86,36058.95,Platinum
7292,56,Male,27009.10,"Region IV-A",4807.12,36053.40,Platinum
2849,63,Male,96283.51,CAR,3004.20,36050.40,Platinum
635,62,Other,62991.59,CAR,3003.78,36045.36,Platinum
3986,73,Female,15636.58,"Region II",4803.34,36025.05,Platinum
6867,38,Male,89929.88,"Region XIII",3999.69,35997.21,Platinum
5368,63,Other,36869.08,"Region XI",4797.59,35981.93,Platinum
835,55,Male,35935.51,"Region IV-B",4797.35,35980.13,Platinum
1394,60,Female,25395.22,"Region XIII",4797.07,35978.03,Platinum
9345,36,Female,88431.23,"Region IX",3997.28,35975.52,Platinum
7039,45,Male,99296.59,"Region I",3996.78,35971.02,Platinum
2733,65,Female,14283.72,"Region XI",4796.00,35970.00,Platinum
7885,59,Other,10027.70,"Region VIII",4793.87,35954.03,Platinum
3432,27,Other,81602.06,"Region V",3993.31,35939.79,Platinum
7287,58,Female,14263.45,NCR,4790.27,35927.03,Platinum
641,31,Male,84474.24,"Region XII",3990.98,35918.82,Platinum
560,27,Male,86719.94,CAR,3990.91,35918.19,Platinum
4055,37,Male,98110.20,"Region IV-A",3989.59,35906.31,Platinum
2378,47,Other,57831.67,"Region IX",4101.36,35886.90,Platinum
5651,57,Female,18478.41,"Region VIII",4784.56,35884.20,Platinum
1546,67,Other,16226.48,"Region VIII",4783.77,35878.28,Platinum
7105,49,Other,83299.95,"Region V",3985.68,35871.12,Platinum
7310,37,Female,79130.67,"Region XI",3984.81,35863.29,Platinum
7448,49,Female,50221.09,NCR,4098.66,35863.28,Platinum
1303,68,Other,35641.86,"Region VII",4780.85,35856.38,Platinum
9105,66,Female,34243.88,"Region X",4779.78,35848.35,Platinum
2739,65,Other,14877.04,"Region II",4775.14,35813.55,Platinum
5895,44,Male,98558.59,"Region I",3978.97,35810.73,Platinum
6402,65,Other,10120.85,BARMM,4772.79,35795.93,Platinum
2906,69,Other,31411.97,"Region XIII",4772.15,35791.13,Platinum
5326,76,Male,45893.19,"Region XII",4771.25,35784.38,Platinum
2408,68,Other,30649.17,"Region XIII",4771.22,35784.15,Platinum
2065,49,Male,50012.10,"Region VIII",4089.45,35782.69,Platinum
9923,51,Female,19113.41,"Region XII",4770.98,35782.35,Platinum
7510,67,Other,39432.66,"Region XI",4770.31,35777.33,Platinum
8448,43,Male,88652.21,"Region IX",3974.20,35767.80,Platinum
8095,73,Male,10815.80,"Region VIII",4768.79,35765.93,Platinum
2802,54,Male,49472.02,NCR,4768.28,35762.10,Platinum
1695,74,Other,44269.77,"Region V",4767.27,35754.53,Platinum
8093,61,Male,49631.01,"Region III",4767.14,35753.55,Platinum
2744,35,Female,82835.52,"Region V",3972.42,35751.78,Platinum
1830,48,Female,59105.59,"Region VI",4085.59,35748.91,Platinum
1390,72,Female,38246.82,"Region XI",4765.86,35743.95,Platinum
4313,54,Other,25798.97,"Region XIII",4763.91,35729.33,Platinum
4095,30,Male,74670.90,"Region IV-B",3969.63,35726.67,Platinum
3206,24,Male,70046.07,"Region X",3968.75,35718.75,Platinum
8525,71,Other,47397.82,"Region VIII",4762.50,35718.75,Platinum
3705,50,Female,37453.39,"Region IV-B",4761.82,35713.65,Platinum
7141,43,Male,78711.50,"Region XI",3967.45,35707.05,Platinum
3778,47,Female,86390.69,"Region III",3963.24,35669.16,Platinum
4896,56,Female,27105.84,CAR,4754.69,35660.18,Platinum
6334,73,Female,20153.03,"Region XII",4753.92,35654.40,Platinum
6328,46,Male,95349.90,"Region VI",3960.45,35644.05,Platinum
1109,63,Female,27266.26,"Region VI",4750.89,35631.68,Platinum
7628,66,Male,10293.57,"Region XI",4749.77,35623.28,Platinum
8017,68,Female,11594.22,"Region VIII",4749.68,35622.60,Platinum
6566,74,Female,25391.42,"Region IX",4748.36,35612.70,Platinum
1528,75,Male,12250.13,"Region VIII",4748.16,35611.20,Platinum
5147,37,Female,84157.74,NCR,3955.98,35603.82,Platinum
2631,44,Male,79494.37,"Region XI",3955.62,35600.58,Platinum
4568,38,Male,79761.32,"Region V",3955.41,35598.69,Platinum
9353,60,Male,25478.85,"Region IX",4745.49,35591.18,Platinum
9957,68,Female,25937.66,"Region IV-A",4744.78,35585.85,Platinum
20,25,Male,99433.32,"Region I",3950.81,35557.29,Platinum
7735,35,Male,73482.25,"Region II",3950.71,35556.39,Platinum
6156,62,Female,16968.86,NCR,4740.35,35552.63,Platinum
7541,59,Male,10362.80,BARMM,4740.29,35552.18,Platinum
8285,23,Male,92986.79,"Region VI",3946.86,35521.74,Platinum
8620,41,Other,68403.03,"Region IV-A",4058.79,35514.41,Platinum
2932,42,Female,73342.69,"Region XI",3944.08,35496.72,Platinum
3679,54,Other,20835.43,"Region III",4732.86,35496.45,Platinum
6377,53,Female,48697.97,"Region III",4732.06,35490.45,Platinum
217,63,Male,22457.73,"Region XII",4731.93,35489.48,Platinum
7762,62,Male,26428.60,CAR,4731.25,35484.38,Platinum
3944,49,Female,54528.36,"Region III",4053.49,35468.04,Platinum
6922,74,Other,30302.16,"Region X",4727.88,35459.10,Platinum
1444,45,Other,80154.76,"Region V",3936.27,35426.43,Platinum
5675,42,Female,73490.33,"Region IV-B",3935.16,35416.44,Platinum
8603,59,Female,24544.07,"Region XIII",4719.21,35394.08,Platinum
927,66,Male,15269.88,NCR,4718.78,35390.85,Platinum
1693,50,Other,27746.21,CAR,4718.46,35388.45,Platinum
2753,73,Male,48582.71,"Region V",4717.62,35382.15,Platinum
359,52,Other,10321.75,"Region XI",4717.33,35379.98,Platinum
1122,58,Other,43041.37,"Region II",4714.66,35359.95,Platinum
6428,46,Male,80750.86,"Region XII",3927.63,35348.67,Platinum
9339,48,Male,77815.60,NCR,3927.11,35343.99,Platinum
774,63,Female,41710.17,"Region II",4711.92,35339.40,Platinum
6144,36,Female,83278.70,"Region V",3925.23,35327.07,Platinum
3227,33,Other,81613.37,"Region II",3925.18,35326.62,Platinum
238,23,Female,98006.76,"Region VII",3924.72,35322.48,Platinum
796,40,Other,95299.94,"Region IV-A",3924.53,35320.77,Platinum
8870,78,Other,13748.54,"Region XI",4708.31,35312.33,Platinum
3262,33,Female,76484.57,"Region II",3923.57,35312.13,Platinum
8582,19,Female,94957.97,"Region VI",3923.14,35308.26,Platinum
1440,32,Male,84980.91,"Region XII",3922.98,35306.82,Platinum
5879,24,Male,79641.53,"Region II",3922.55,35302.95,Platinum
9366,66,Other,43858.29,"Region VIII",4706.36,35297.70,Platinum
7884,42,Female,64000.40,"Region IV-A",4033.58,35293.83,Platinum
4741,40,Other,91213.54,CAR,3921.09,35289.81,Platinum
2511,67,Male,29754.43,"Region I",4704.95,35287.13,Platinum
3954,21,Male,96852.86,"Region I",3920.46,35284.14,Platinum
2466,19,Other,71176.69,"Region I",3919.43,35274.87,Platinum
3825,42,Male,96742.09,"Region I",3918.99,35270.91,Platinum
4409,57,Female,42107.45,"Region XI",4698.89,35241.68,Platinum
6286,42,Female,83064.71,"Region III",3915.47,35239.23,Platinum
1500,44,Other,55904.45,"Region IX",4025.91,35226.71,Platinum
591,62,Male,31490.29,"Region XIII",4694.95,35212.13,Platinum
9567,63,Male,31686.72,"Region XIII",4688.17,35161.28,Platinum
5547,58,Female,47261.32,"Region VIII",4687.93,35159.48,Platinum
3750,77,Male,32343.82,"Region I",4684.50,35133.75,Platinum
2116,49,Male,83142.69,"Region III",3901.90,35117.10,Platinum
8070,73,Female,15601.23,"Region II",4681.71,35112.83,Platinum
5171,53,Other,20163.16,"Region IX",4680.81,35106.08,Platinum
7783,58,Female,14037.08,"Region V",4675.97,35069.78,Platinum
8754,39,Male,99932.03,"Region IV-A",3896.06,35064.54,Platinum
791,45,Male,99406.69,"Region I",3895.66,35060.94,Platinum
3766,59,Male,14864.33,"Region II",4672.14,35041.05,Platinum
9282,41,Other,53506.54,"Region III",4003.27,35028.61,Platinum
4141,25,Female,71148.42,"Region VII",3891.39,35022.51,Platinum
1701,46,Male,76367.12,BARMM,3891.05,35019.45,Platinum
3524,67,Female,49093.49,"Region V",4668.98,35017.35,Platinum
487,34,Female,82095.80,"Region V",3888.46,34996.14,Platinum
8123,50,Male,32184.25,"Region X",4665.99,34994.93,Platinum
3043,24,Female,75100.63,"Region XI",3887.92,34991.28,Platinum
3577,30,Male,83847.47,"Region XII",3887.68,34989.12,Platinum
334,69,Female,12821.34,"Region VIII",4664.19,34981.43,Platinum
1828,18,Female,52782.31,"Region XIII",4997.10,34979.70,Platinum
975,62,Female,22047.47,"Region III",4663.95,34979.63,Platinum
6592,46,Female,94856.82,"Region X",3885.94,34973.46,Platinum
3308,72,Male,33333.44,"Region X",4659.53,34946.48,Platinum
5421,49,Male,92739.15,"Region IV-A",3882.23,34940.07,Platinum
4998,61,Male,44848.29,NCR,4658.63,34939.73,Platinum
7906,25,Male,90087.30,"Region IX",3882.14,34939.26,Platinum
4399,53,Other,29835.78,"Region X",4658.13,34935.98,Platinum
1581,57,Male,27487.76,"Region XIII",4657.97,34934.78,Platinum
916,56,Female,13151.55,NCR,4657.52,34931.40,Platinum
1338,49,Female,82755.98,"Region VIII",3880.93,34928.37,Platinum
7464,44,Female,84251.52,"Region III",3880.36,34923.24,Platinum
909,41,Female,81964.92,"Region II",3878.23,34904.07,Platinum
4789,70,Female,41844.25,BARMM,4652.25,34891.88,Platinum
7859,33,Female,54150.52,CAR,4982.66,34878.62,Platinum
8568,39,Female,67387.00,"Region II",4981.74,34872.18,Platinum
191,27,Male,72186.68,"Region IV-B",3874.68,34872.12,Platinum
6768,37,Male,56952.50,"Region X",4981.41,34869.87,Platinum
2812,56,Female,41378.41,"Region XI",4648.96,34867.20,Platinum
8041,75,Male,11784.92,"Region VIII",4648.00,34860.00,Platinum
7054,41,Male,95942.73,"Region X",3872.70,34854.30,Platinum
5577,28,Male,92026.62,"Region IV-A",3871.88,34846.92,Platinum
8173,19,Female,85748.63,"Region V",3871.35,34842.15,Platinum
5324,46,Female,94847.92,"Region IV-A",3870.67,34836.03,Platinum
2622,55,Male,35518.38,"Region X",4644.64,34834.80,Platinum
4021,37,Female,51775.30,"Region XII",4975.89,34831.23,Platinum
1049,67,Male,15784.93,NCR,4643.22,34824.15,Platinum
4491,65,Male,28868.16,CAR,4642.13,34815.98,Platinum
7058,44,Female,88855.84,"Region VI",3867.90,34811.10,Platinum
2113,21,Other,50402.15,CAR,4972.21,34805.47,Platinum
7300,34,Other,86932.99,"Region V",3865.71,34791.39,Platinum
941,76,Female,41299.19,"Region XI",4638.80,34791.00,Platinum
8177,41,Other,81899.72,NCR,3865.32,34787.88,Platinum
6633,66,Male,33738.70,"Region IV-A",4636.21,34771.58,Platinum
5104,26,Female,90420.71,CAR,3862.46,34762.14,Platinum
3645,62,Female,17063.10,NCR,4634.46,34758.45,Platinum
9396,29,Other,92840.57,"Region VI",3861.87,34756.83,Platinum
7509,28,Other,54889.33,CAR,4964.71,34752.97,Platinum
1426,19,Female,85325.36,"Region V",3860.32,34742.88,Platinum
8875,78,Female,28053.08,"Region IX",4632.11,34740.83,Platinum
1239,20,Male,54672.65,"Region VI",4962.62,34738.34,Platinum
5193,78,Male,42422.70,BARMM,4630.41,34728.08,Platinum
6797,44,Other,88707.30,"Region XII",3857.58,34718.22,Platinum
8992,34,Male,86318.61,"Region XII",3857.57,34718.13,Platinum
546,78,Male,33247.07,"Region I",4628.54,34714.05,Platinum
1829,49,Female,87940.08,"Region XII",3855.82,34702.38,Platinum
7987,29,Male,60457.99,"Region X",4956.35,34694.45,Platinum
3382,24,Other,70098.54,BARMM,3854.91,34694.19,Platinum
1041,54,Male,39710.73,BARMM,4625.82,34693.65,Platinum
6159,30,Female,66285.80,"Region XI",4956.03,34692.21,Platinum
9544,62,Other,26669.67,"Region XIII",4623.54,34676.55,Platinum
741,67,Male,39555.73,"Region II",4622.30,34667.25,Platinum
1833,23,Male,83603.24,NCR,3851.29,34661.61,Platinum
6146,65,Male,33456.68,"Region IV-A",4621.24,34659.30,Platinum
1057,68,Male,20879.42,"Region III",4620.88,34656.60,Platinum
471,32,Female,99609.46,BARMM,3850.69,34656.21,Platinum
7108,58,Male,37923.24,"Region XI",4619.81,34648.58,Platinum
5929,77,Other,46682.14,NCR,4619.53,34646.48,Platinum
3111,65,Female,19232.90,NCR,4619.37,34645.28,Platinum
9599,59,Female,34122.63,"Region IV-A",4618.39,34637.93,Platinum
2083,76,Female,27052.97,CAR,4618.19,34636.43,Platinum
3144,58,Male,47326.75,"Region II",4617.41,34630.58,Platinum
4252,77,Male,27545.96,"Region XIII",4617.29,34629.68,Platinum
2678,63,Other,13314.82,"Region VIII",4616.73,34625.48,Platinum
7621,34,Other,95963.74,"Region VI",3846.72,34620.48,Platinum
9698,37,Female,74658.60,"Region VII",3845.79,34612.11,Platinum
4898,70,Female,22680.05,CAR,4614.59,34609.43,Platinum
883,74,Other,10903.62,"Region XI",4614.48,34608.60,Platinum
1758,78,Other,28532.02,"Region VI",4614.19,34606.43,Platinum
822,30,Male,65764.16,"Region IV-B",4943.50,34604.50,Platinum
4907,48,Other,96554.06,"Region I",3844.45,34600.05,Platinum
8886,31,Other,52776.44,"Region XIII",4938.83,34571.81,Platinum
6475,78,Other,46954.75,NCR,4607.05,34552.88,Platinum
3485,35,Female,78129.34,"Region II",3837.83,34540.47,Platinum
1815,29,Female,55602.57,"Region IX",4933.87,34537.09,Platinum
6673,76,Male,12276.44,"Region VIII",4604.68,34535.10,Platinum
1793,18,Male,57858.04,"Region IV-A",4933.08,34531.56,Platinum
3461,60,Male,20255.82,"Region XII",4604.17,34531.28,Platinum
5033,58,Male,47356.59,"Region XII",4601.86,34513.95,Platinum
7163,18,Female,84730.02,"Region V",3833.18,34498.62,Platinum
4061,54,Other,39769.59,"Region II",4598.56,34489.20,Platinum
3960,66,Male,38730.97,"Region I",4598.23,34486.73,Platinum
2349,55,Male,26228.05,"Region III",4595.94,34469.55,Platinum
2079,72,Female,28687.63,"Region XIII",4595.81,34468.58,Platinum
1803,19,Female,71397.45,"Region IV-B",3827.19,34444.71,Platinum
1438,78,Female,18761.84,"Region III",4592.22,34441.65,Platinum
7646,78,Male,32704.45,"Region VII",4590.51,34428.83,Platinum
378,29,Female,73936.23,"Region VII",3823.66,34412.94,Platinum
5408,26,Male,63307.92,BARMM,4914.00,34398.00,Platinum
3309,75,Male,40345.42,"Region VII",4585.49,34391.18,Platinum
6588,64,Male,27608.67,"Region IX",4584.51,34383.83,Platinum
2382,75,Other,31120.59,"Region X",4583.86,34378.95,Platinum
5262,24,Male,93836.62,"Region VI",3817.76,34359.84,Platinum
3576,61,Other,25874.75,"Region III",4581.30,34359.75,Platinum
1359,55,Female,45568.93,"Region VIII",4581.03,34357.73,Platinum
8019,56,Female,31718.38,"Region IV-A",4574.94,34312.05,Platinum
4587,49,Female,73086.73,"Region I",3810.73,34296.57,Platinum
5129,73,Female,43946.93,"Region VIII",4570.94,34282.05,Platinum
1617,18,Male,57655.11,"Region IV-A",4896.56,34275.92,Platinum
1468,37,Male,65904.20,"Region I",4894.93,34264.51,Platinum
8753,29,Female,60295.64,"Region XIII",4894.88,34264.16,Platinum
2996,34,Female,68523.59,"Region XI",4890.32,34232.24,Platinum
3465,25,Male,80615.56,"Region XI",3803.48,34231.32,Platinum
581,49,Other,97103.62,"Region I",3801.07,34209.63,Platinum
1850,37,Male,61494.25,"Region VII",4886.70,34206.90,Platinum
4582,74,Other,34717.36,BARMM,4560.39,34202.93,Platinum
1314,18,Male,94299.84,CAR,3800.05,34200.45,Platinum
4569,37,Other,79080.43,"Region VIII",3798.24,34184.16,Platinum
1174,63,Other,22123.92,CAR,4557.88,34184.10,Platinum
3087,38,Female,89612.47,"Region IX",3797.88,34180.92,Platinum
2872,22,Female,50863.41,"Region IX",4882.18,34175.26,Platinum
4067,55,Other,17032.21,NCR,4554.71,34160.33,Platinum
7332,47,Male,91004.59,"Region IX",3795.18,34156.62,Platinum
5527,34,Male,63943.45,"Region I",4879.45,34156.15,Platinum
8398,24,Other,57326.63,"Region IV-A",4879.34,34155.38,Platinum
5259,48,Female,86928.80,"Region XII",3794.47,34150.23,Platinum
9532,70,Female,22204.73,"Region IX",4552.99,34147.43,Platinum
5119,74,Male,16175.20,"Region XI",4552.47,34143.53,Platinum
3434,48,Male,91868.47,"Region IX",3792.99,34136.91,Platinum
1311,67,Male,15830.67,"Region V",4550.16,34126.20,Platinum
2723,49,Male,92326.38,"Region IV-A",3791.56,34124.04,Platinum
4656,62,Female,31228.02,"Region X",4549.56,34121.70,Platinum
8937,40,Female,81376.97,"Region XI",3790.56,34115.04,Platinum
6462,52,Other,23990.40,"Region VI",4546.24,34096.80,Platinum
6752,66,Other,19760.36,"Region V",4545.11,34088.33,Platinum
6557,72,Female,33656.14,"Region VII",4542.62,34069.65,Platinum
90,60,Other,43766.47,"Region II",4542.17,34066.28,Platinum
7653,20,Female,63759.40,"Region IV-A",4865.34,34057.38,Platinum
8738,58,Male,23403.93,"Region IX",4535.00,34012.50,Platinum
6119,19,Other,71561.22,"Region VII",3778.82,34009.38,Platinum
979,67,Male,39667.21,"Region II",4534.55,34009.13,Platinum
9161,57,Female,46852.86,"Region VIII",4533.58,34001.85,Platinum
841,19,Female,76399.34,"Region VIII",3777.94,34001.46,Platinum
